no_of_spikes,correlation_values,correlation_entities
30,0.7943888311,spearman_ADM_FEDM
30,0.7273623308,spearman_ADM_FEDM
30,0.8146168951,spearman_ADM_FEDM
30,0.7755157553,spearman_ADM_FEDM
30,0.7546125631,spearman_ADM_FEDM
32,0.7965756177,spearman_ADM_FEDM
32,0.7695921756,spearman_ADM_FEDM
32,0.7875000701,spearman_ADM_FEDM
32,0.7827010188,spearman_ADM_FEDM
32,0.7578404364,spearman_ADM_FEDM
32,0.7534173589,spearman_ADM_FEDM
32,0.7474782533,spearman_ADM_FEDM
32,0.7745223048,spearman_ADM_FEDM
32,0.7966632928,spearman_ADM_FEDM
32,0.7658200279,spearman_ADM_FEDM
32,0.7264372829,spearman_ADM_FEDM
32,0.792157996,spearman_ADM_FEDM
32,0.7671319571,spearman_ADM_FEDM
32,0.732005979,spearman_ADM_FEDM
32,0.7764069957,spearman_ADM_FEDM
34,0.7476423232,spearman_ADM_FEDM
34,0.7804407831,spearman_ADM_FEDM
34,0.8042134295,spearman_ADM_FEDM
34,0.8006762308,spearman_ADM_FEDM
34,0.7810737712,spearman_ADM_FEDM
34,0.7447412403,spearman_ADM_FEDM
34,0.8096054096,spearman_ADM_FEDM
34,0.7601672525,spearman_ADM_FEDM
34,0.7631788161,spearman_ADM_FEDM
34,0.7893718544,spearman_ADM_FEDM
34,0.7919421125,spearman_ADM_FEDM
34,0.7669453673,spearman_ADM_FEDM
34,0.7762047482,spearman_ADM_FEDM
34,0.771191382,spearman_ADM_FEDM
34,0.8006497146,spearman_ADM_FEDM
36,0.7626589019,spearman_ADM_FEDM
36,0.7604162278,spearman_ADM_FEDM
36,0.7961564637,spearman_ADM_FEDM
36,0.747265649,spearman_ADM_FEDM
36,0.759891259,spearman_ADM_FEDM
36,0.7976506674,spearman_ADM_FEDM
36,0.7618790994,spearman_ADM_FEDM
36,0.794034219,spearman_ADM_FEDM
36,0.7607412183,spearman_ADM_FEDM
36,0.7409771228,spearman_ADM_FEDM
36,0.7515281097,spearman_ADM_FEDM
36,0.7889889769,spearman_ADM_FEDM
36,0.7661099564,spearman_ADM_FEDM
36,0.7486477258,spearman_ADM_FEDM
36,0.7697227033,spearman_ADM_FEDM
38,0.7829223921,spearman_ADM_FEDM
38,0.7810781895,spearman_ADM_FEDM
38,0.7119368967,spearman_ADM_FEDM
38,0.797752647,spearman_ADM_FEDM
38,0.7736398053,spearman_ADM_FEDM
38,0.7309312974,spearman_ADM_FEDM
38,0.754730653,spearman_ADM_FEDM
38,0.7169236353,spearman_ADM_FEDM
38,0.7864580317,spearman_ADM_FEDM
38,0.7587327042,spearman_ADM_FEDM
38,0.7595697744,spearman_ADM_FEDM
38,0.7994539143,spearman_ADM_FEDM
38,0.7831209892,spearman_ADM_FEDM
38,0.7586018324,spearman_ADM_FEDM
38,0.781570539,spearman_ADM_FEDM
2,0.3641321095,spearman_ADM_FEDM
2,0.3725217978,spearman_ADM_FEDM
2,0.3333849464,spearman_ADM_FEDM
2,0.3342510345,spearman_ADM_FEDM
2,0.3850754396,spearman_ADM_FEDM
2,0.35372137,spearman_ADM_FEDM
2,0.3256076587,spearman_ADM_FEDM
2,0.3276722483,spearman_ADM_FEDM
2,0.3792474254,spearman_ADM_FEDM
2,0.3341199969,spearman_ADM_FEDM
2,0.3680552645,spearman_ADM_FEDM
2,0.3349742448,spearman_ADM_FEDM
2,0.3503148391,spearman_ADM_FEDM
2,0.3417147475,spearman_ADM_FEDM
2,0.3610691566,spearman_ADM_FEDM
4,0.6016111305,spearman_ADM_FEDM
4,0.5996576726,spearman_ADM_FEDM
4,0.5830583941,spearman_ADM_FEDM
4,0.613425895,spearman_ADM_FEDM
4,0.619193445,spearman_ADM_FEDM
4,0.5764457052,spearman_ADM_FEDM
4,0.5800379854,spearman_ADM_FEDM
4,0.6199357889,spearman_ADM_FEDM
4,0.5935067524,spearman_ADM_FEDM
4,0.5982492277,spearman_ADM_FEDM
4,0.5981890311,spearman_ADM_FEDM
4,0.5851640117,spearman_ADM_FEDM
4,0.6023909928,spearman_ADM_FEDM
4,0.634921572,spearman_ADM_FEDM
4,0.5789389066,spearman_ADM_FEDM
6,0.6935277059,spearman_ADM_FEDM
6,0.6653861129,spearman_ADM_FEDM
6,0.6631173776,spearman_ADM_FEDM
6,0.6773994652,spearman_ADM_FEDM
6,0.6997547865,spearman_ADM_FEDM
6,0.6612878521,spearman_ADM_FEDM
6,0.6849184828,spearman_ADM_FEDM
6,0.6599095106,spearman_ADM_FEDM
6,0.6453418024,spearman_ADM_FEDM
6,0.615930974,spearman_ADM_FEDM
6,0.7024145857,spearman_ADM_FEDM
6,0.6738897454,spearman_ADM_FEDM
6,0.6967659261,spearman_ADM_FEDM
6,0.6703832849,spearman_ADM_FEDM
6,0.6811885764,spearman_ADM_FEDM
8,0.6851057427,spearman_ADM_FEDM
8,0.6972608158,spearman_ADM_FEDM
8,0.7006240133,spearman_ADM_FEDM
8,0.7010199642,spearman_ADM_FEDM
8,0.7168647276,spearman_ADM_FEDM
8,0.6805802807,spearman_ADM_FEDM
8,0.6958054784,spearman_ADM_FEDM
8,0.7055406702,spearman_ADM_FEDM
8,0.6945446207,spearman_ADM_FEDM
8,0.7265233883,spearman_ADM_FEDM
8,0.6878709123,spearman_ADM_FEDM
8,0.6801849092,spearman_ADM_FEDM
8,0.7059869651,spearman_ADM_FEDM
8,0.7056671598,spearman_ADM_FEDM
8,0.6800358287,spearman_ADM_FEDM
10,0.7602864852,spearman_ADM_FEDM
10,0.6983066224,spearman_ADM_FEDM
10,0.7446054,spearman_ADM_FEDM
10,0.7022455894,spearman_ADM_FEDM
10,0.7350186955,spearman_ADM_FEDM
10,0.7455511609,spearman_ADM_FEDM
10,0.7338865791,spearman_ADM_FEDM
10,0.7126682848,spearman_ADM_FEDM
10,0.7054378109,spearman_ADM_FEDM
10,0.7065474563,spearman_ADM_FEDM
10,0.725624372,spearman_ADM_FEDM
10,0.6973304335,spearman_ADM_FEDM
10,0.7282711364,spearman_ADM_FEDM
10,0.7301600691,spearman_ADM_FEDM
10,0.7492099658,spearman_ADM_FEDM
12,0.7381709054,spearman_ADM_FEDM
12,0.7134109762,spearman_ADM_FEDM
12,0.7352890841,spearman_ADM_FEDM
12,0.7302171033,spearman_ADM_FEDM
12,0.7336125817,spearman_ADM_FEDM
12,0.782218842,spearman_ADM_FEDM
12,0.688533154,spearman_ADM_FEDM
12,0.7415069151,spearman_ADM_FEDM
12,0.7362780757,spearman_ADM_FEDM
12,0.751823665,spearman_ADM_FEDM
12,0.7335465951,spearman_ADM_FEDM
12,0.7610768173,spearman_ADM_FEDM
12,0.7377270951,spearman_ADM_FEDM
12,0.7325198259,spearman_ADM_FEDM
12,0.7060900315,spearman_ADM_FEDM
14,0.7686316065,spearman_ADM_FEDM
14,0.7444434223,spearman_ADM_FEDM
14,0.7722039458,spearman_ADM_FEDM
14,0.7556345558,spearman_ADM_FEDM
14,0.7327987773,spearman_ADM_FEDM
14,0.7549626843,spearman_ADM_FEDM
14,0.7612049226,spearman_ADM_FEDM
14,0.745010432,spearman_ADM_FEDM
14,0.7317117894,spearman_ADM_FEDM
14,0.7235364062,spearman_ADM_FEDM
14,0.7642778307,spearman_ADM_FEDM
14,0.7203779308,spearman_ADM_FEDM
14,0.7176714087,spearman_ADM_FEDM
14,0.7279005655,spearman_ADM_FEDM
14,0.7451607387,spearman_ADM_FEDM
16,0.7589719712,spearman_ADM_FEDM
16,0.7759597302,spearman_ADM_FEDM
16,0.7461745847,spearman_ADM_FEDM
16,0.7935520727,spearman_ADM_FEDM
16,0.7534275368,spearman_ADM_FEDM
16,0.7494219008,spearman_ADM_FEDM
16,0.7473470795,spearman_ADM_FEDM
16,0.7755937968,spearman_ADM_FEDM
16,0.7132812987,spearman_ADM_FEDM
16,0.7753189843,spearman_ADM_FEDM
16,0.7658113325,spearman_ADM_FEDM
16,0.7907131882,spearman_ADM_FEDM
16,0.7575571893,spearman_ADM_FEDM
16,0.7421444931,spearman_ADM_FEDM
16,0.7382428639,spearman_ADM_FEDM
18,0.7688132203,spearman_ADM_FEDM
18,0.7475422845,spearman_ADM_FEDM
18,0.7795352846,spearman_ADM_FEDM
18,0.7444603731,spearman_ADM_FEDM
18,0.7676421178,spearman_ADM_FEDM
18,0.7263582467,spearman_ADM_FEDM
18,0.7722804087,spearman_ADM_FEDM
18,0.7565976309,spearman_ADM_FEDM
18,0.7548311477,spearman_ADM_FEDM
18,0.7190581814,spearman_ADM_FEDM
18,0.753804743,spearman_ADM_FEDM
18,0.7734184366,spearman_ADM_FEDM
18,0.7834340029,spearman_ADM_FEDM
18,0.7687634086,spearman_ADM_FEDM
18,0.7671920409,spearman_ADM_FEDM
20,0.563184982,spearman_ADM_FEDM
20,0.6552234463,spearman_ADM_FEDM
20,0.6897453627,spearman_ADM_FEDM
20,0.6030839025,spearman_ADM_FEDM
20,0.659206376,spearman_ADM_FEDM
20,0.700051759,spearman_ADM_FEDM
20,0.5830009122,spearman_ADM_FEDM
20,0.6764594684,spearman_ADM_FEDM
20,0.7632337269,spearman_ADM_FEDM
20,0.5977172518,spearman_ADM_FEDM
20,0.6546613319,spearman_ADM_FEDM
20,0.6792574575,spearman_ADM_FEDM
20,0.6218703935,spearman_ADM_FEDM
20,0.7145583074,spearman_ADM_FEDM
20,0.7599393979,spearman_ADM_FEDM
22,0.6416012662,spearman_ADM_FEDM
22,0.5886514265,spearman_ADM_FEDM
22,0.6718878959,spearman_ADM_FEDM
22,0.6166206724,spearman_ADM_FEDM
22,0.6304248434,spearman_ADM_FEDM
22,0.6029579641,spearman_ADM_FEDM
22,0.6055366074,spearman_ADM_FEDM
22,0.6587018345,spearman_ADM_FEDM
22,0.6085708787,spearman_ADM_FEDM
22,0.709052375,spearman_ADM_FEDM
22,0.6461392358,spearman_ADM_FEDM
22,0.6423802062,spearman_ADM_FEDM
22,0.6819873402,spearman_ADM_FEDM
22,0.5671099913,spearman_ADM_FEDM
22,0.6602728556,spearman_ADM_FEDM
24,0.6599241476,spearman_ADM_FEDM
24,0.6815800772,spearman_ADM_FEDM
24,0.6091987541,spearman_ADM_FEDM
24,0.6681831634,spearman_ADM_FEDM
24,0.7300831199,spearman_ADM_FEDM
24,0.6849979594,spearman_ADM_FEDM
24,0.5994476815,spearman_ADM_FEDM
24,0.6254157043,spearman_ADM_FEDM
24,0.5853705986,spearman_ADM_FEDM
24,0.658292274,spearman_ADM_FEDM
24,0.6401018784,spearman_ADM_FEDM
24,0.6244731355,spearman_ADM_FEDM
24,0.6575558244,spearman_ADM_FEDM
24,0.6753488041,spearman_ADM_FEDM
24,0.6464623451,spearman_ADM_FEDM
26,0.6769091825,spearman_ADM_FEDM
26,0.7116087017,spearman_ADM_FEDM
26,0.7314658585,spearman_ADM_FEDM
26,0.5827306776,spearman_ADM_FEDM
26,0.6789100585,spearman_ADM_FEDM
26,0.6932245879,spearman_ADM_FEDM
26,0.7241799663,spearman_ADM_FEDM
26,0.6874788427,spearman_ADM_FEDM
26,0.6913247727,spearman_ADM_FEDM
26,0.639881621,spearman_ADM_FEDM
26,0.6322087187,spearman_ADM_FEDM
26,0.6773382687,spearman_ADM_FEDM
26,0.6556387031,spearman_ADM_FEDM
26,0.6712162268,spearman_ADM_FEDM
26,0.6866760538,spearman_ADM_FEDM
28,0.7075826888,spearman_ADM_FEDM
28,0.6972787265,spearman_ADM_FEDM
28,0.7211392011,spearman_ADM_FEDM
28,0.6476009245,spearman_ADM_FEDM
28,0.6981007336,spearman_ADM_FEDM
28,0.6759728047,spearman_ADM_FEDM
28,0.6058466932,spearman_ADM_FEDM
28,0.697789838,spearman_ADM_FEDM
28,0.6046982199,spearman_ADM_FEDM
28,0.6362187535,spearman_ADM_FEDM
28,0.623531164,spearman_ADM_FEDM
28,0.6626613604,spearman_ADM_FEDM
28,0.6223803605,spearman_ADM_FEDM
28,0.5297246609,spearman_ADM_FEDM
28,0.6456574249,spearman_ADM_FEDM
30,0.6976630571,spearman_ADM_FEDM
30,0.6739413371,spearman_ADM_FEDM
30,0.6197829306,spearman_ADM_FEDM
30,0.7074226589,spearman_ADM_FEDM
30,0.6330025563,spearman_ADM_FEDM
30,0.7023451519,spearman_ADM_FEDM
30,0.6757439656,spearman_ADM_FEDM
30,0.6405380898,spearman_ADM_FEDM
30,0.6781890265,spearman_ADM_FEDM
30,0.5987878742,spearman_ADM_FEDM
30,0.6961938102,spearman_ADM_FEDM
30,0.7106556585,spearman_ADM_FEDM
30,0.6168408312,spearman_ADM_FEDM
30,0.6138004086,spearman_ADM_FEDM
30,0.637301337,spearman_ADM_FEDM
32,0.678004169,spearman_ADM_FEDM
32,0.6455763919,spearman_ADM_FEDM
32,0.6952192693,spearman_ADM_FEDM
32,0.69728178,spearman_ADM_FEDM
32,0.6828542322,spearman_ADM_FEDM
32,0.671714874,spearman_ADM_FEDM
32,0.7568712203,spearman_ADM_FEDM
32,0.7062484797,spearman_ADM_FEDM
32,0.690166021,spearman_ADM_FEDM
32,0.6222398363,spearman_ADM_FEDM
32,0.6324068067,spearman_ADM_FEDM
32,0.6791914928,spearman_ADM_FEDM
32,0.6543231274,spearman_ADM_FEDM
32,0.661274904,spearman_ADM_FEDM
32,0.6681317725,spearman_ADM_FEDM
34,0.7201716907,spearman_ADM_FEDM
34,0.7164417175,spearman_ADM_FEDM
34,0.6716267519,spearman_ADM_FEDM
34,0.6590351335,spearman_ADM_FEDM
34,0.7012479128,spearman_ADM_FEDM
34,0.6246024948,spearman_ADM_FEDM
34,0.6411514923,spearman_ADM_FEDM
34,0.6597973919,spearman_ADM_FEDM
34,0.6452108716,spearman_ADM_FEDM
34,0.6719994091,spearman_ADM_FEDM
34,0.6979625113,spearman_ADM_FEDM
34,0.6138739008,spearman_ADM_FEDM
34,0.6841022093,spearman_ADM_FEDM
34,0.7012680029,spearman_ADM_FEDM
34,0.5696375425,spearman_ADM_FEDM
36,0.7306825659,spearman_ADM_FEDM
36,0.6847528615,spearman_ADM_FEDM
36,0.7310536063,spearman_ADM_FEDM
36,0.6183670587,spearman_ADM_FEDM
36,0.7098550934,spearman_ADM_FEDM
36,0.6759142809,spearman_ADM_FEDM
36,0.6885679449,spearman_ADM_FEDM
36,0.7263319225,spearman_ADM_FEDM
36,0.7230377533,spearman_ADM_FEDM
36,0.7153401471,spearman_ADM_FEDM
36,0.6685997915,spearman_ADM_FEDM
36,0.7297849627,spearman_ADM_FEDM
36,0.6212051451,spearman_ADM_FEDM
36,0.6684236199,spearman_ADM_FEDM
36,0.6333853592,spearman_ADM_FEDM
38,0.6544111207,spearman_ADM_FEDM
38,0.638875091,spearman_ADM_FEDM
38,0.6555602183,spearman_ADM_FEDM
38,0.6091912937,spearman_ADM_FEDM
38,0.5660117686,spearman_ADM_FEDM
38,0.6383662314,spearman_ADM_FEDM
38,0.5862976743,spearman_ADM_FEDM
38,0.6897983261,spearman_ADM_FEDM
38,0.7441842867,spearman_ADM_FEDM
38,0.6941654591,spearman_ADM_FEDM
38,0.6646337889,spearman_ADM_FEDM
38,0.6147829596,spearman_ADM_FEDM
38,0.6827521942,spearman_ADM_FEDM
38,0.651574416,spearman_ADM_FEDM
38,0.690383589,spearman_ADM_FEDM
2,0.5937713443,spearman_ADM_FEDM
2,0.520093962,spearman_ADM_FEDM
2,0.5321469656,spearman_ADM_FEDM
2,0.5962940766,spearman_ADM_FEDM
2,0.5253600497,spearman_ADM_FEDM
2,0.6018218321,spearman_ADM_FEDM
2,0.3644299696,spearman_ADM_FEDM
2,0.5180886595,spearman_ADM_FEDM
2,0.5640836993,spearman_ADM_FEDM
2,0.5032386499,spearman_ADM_FEDM
2,0.5176173031,spearman_ADM_FEDM
2,0.5347543628,spearman_ADM_FEDM
2,0.2384639295,spearman_ADM_FEDM
2,0.5216745467,spearman_ADM_FEDM
2,0.489885828,spearman_ADM_FEDM
40,0.7139985339,spearman_ADM_FEDM
40,0.6849221058,spearman_ADM_FEDM
40,0.5783017523,spearman_ADM_FEDM
40,0.6955550763,spearman_ADM_FEDM
40,0.6954476995,spearman_ADM_FEDM
40,0.7121789266,spearman_ADM_FEDM
40,0.7158595359,spearman_ADM_FEDM
40,0.6706436276,spearman_ADM_FEDM
40,0.6726269929,spearman_ADM_FEDM
40,0.6528308664,spearman_ADM_FEDM
40,0.676945876,spearman_ADM_FEDM
40,0.6429308795,spearman_ADM_FEDM
40,0.6590275722,spearman_ADM_FEDM
40,0.6692452202,spearman_ADM_FEDM
40,0.69433482,spearman_ADM_FEDM
42,0.5885135876,spearman_ADM_FEDM
42,0.7080922264,spearman_ADM_FEDM
42,0.6192224384,spearman_ADM_FEDM
42,0.7162815666,spearman_ADM_FEDM
42,0.6414406527,spearman_ADM_FEDM
42,0.652153813,spearman_ADM_FEDM
42,0.6829553265,spearman_ADM_FEDM
42,0.6261047436,spearman_ADM_FEDM
42,0.7180161548,spearman_ADM_FEDM
42,0.7060402063,spearman_ADM_FEDM
42,0.7004663047,spearman_ADM_FEDM
42,0.7237020968,spearman_ADM_FEDM
42,0.7090527348,spearman_ADM_FEDM
42,0.658533705,spearman_ADM_FEDM
42,0.6849529772,spearman_ADM_FEDM
44,0.6791866514,spearman_ADM_FEDM
44,0.6971303454,spearman_ADM_FEDM
44,0.7220899664,spearman_ADM_FEDM
44,0.6810816066,spearman_ADM_FEDM
44,0.6422902748,spearman_ADM_FEDM
44,0.6613063084,spearman_ADM_FEDM
44,0.6517863209,spearman_ADM_FEDM
44,0.6734544654,spearman_ADM_FEDM
44,0.7009014596,spearman_ADM_FEDM
44,0.6741744902,spearman_ADM_FEDM
44,0.6783963362,spearman_ADM_FEDM
44,0.6326787757,spearman_ADM_FEDM
44,0.7330123459,spearman_ADM_FEDM
44,0.6829385627,spearman_ADM_FEDM
44,0.6812951702,spearman_ADM_FEDM
46,0.6928656888,spearman_ADM_FEDM
46,0.6322885504,spearman_ADM_FEDM
46,0.6269301677,spearman_ADM_FEDM
46,0.6897134603,spearman_ADM_FEDM
46,0.6603537051,spearman_ADM_FEDM
46,0.6866705299,spearman_ADM_FEDM
46,0.6795367835,spearman_ADM_FEDM
46,0.6938159954,spearman_ADM_FEDM
46,0.6225949215,spearman_ADM_FEDM
46,0.7018244847,spearman_ADM_FEDM
46,0.627502236,spearman_ADM_FEDM
46,0.707903077,spearman_ADM_FEDM
46,0.7133264917,spearman_ADM_FEDM
46,0.6530837009,spearman_ADM_FEDM
46,0.7034818727,spearman_ADM_FEDM
48,0.7016265488,spearman_ADM_FEDM
48,0.6987625729,spearman_ADM_FEDM
48,0.6511578836,spearman_ADM_FEDM
48,0.7166095603,spearman_ADM_FEDM
48,0.6972195607,spearman_ADM_FEDM
48,0.6550268795,spearman_ADM_FEDM
48,0.6785282098,spearman_ADM_FEDM
48,0.7278605816,spearman_ADM_FEDM
48,0.6723390797,spearman_ADM_FEDM
48,0.6895111314,spearman_ADM_FEDM
48,0.6247642226,spearman_ADM_FEDM
48,0.66793582,spearman_ADM_FEDM
48,0.6365708561,spearman_ADM_FEDM
48,0.6770506808,spearman_ADM_FEDM
48,0.688694615,spearman_ADM_FEDM
50,0.6862162065,spearman_ADM_FEDM
50,0.6739602696,spearman_ADM_FEDM
50,0.6908349599,spearman_ADM_FEDM
50,0.718066248,spearman_ADM_FEDM
50,0.6169029312,spearman_ADM_FEDM
50,0.7563543428,spearman_ADM_FEDM
50,0.694799811,spearman_ADM_FEDM
50,0.7200656142,spearman_ADM_FEDM
50,0.6935543164,spearman_ADM_FEDM
50,0.6590534878,spearman_ADM_FEDM
50,0.6856431347,spearman_ADM_FEDM
50,0.6648561506,spearman_ADM_FEDM
50,0.6777703298,spearman_ADM_FEDM
50,0.7007094772,spearman_ADM_FEDM
50,0.7133053971,spearman_ADM_FEDM
4,0.6455478129,spearman_ADM_FEDM
4,0.4692019346,spearman_ADM_FEDM
4,0.4363672006,spearman_ADM_FEDM
4,0.6447295359,spearman_ADM_FEDM
4,0.5118832674,spearman_ADM_FEDM
4,0.7124937416,spearman_ADM_FEDM
4,0.4791736596,spearman_ADM_FEDM
4,0.6145710642,spearman_ADM_FEDM
4,0.697190429,spearman_ADM_FEDM
4,0.5871876864,spearman_ADM_FEDM
4,0.6311902476,spearman_ADM_FEDM
4,0.5816018897,spearman_ADM_FEDM
4,0.5647929433,spearman_ADM_FEDM
4,0.5523247595,spearman_ADM_FEDM
4,0.512950887,spearman_ADM_FEDM
6,0.6594851326,spearman_ADM_FEDM
6,0.6774727632,spearman_ADM_FEDM
6,0.4888616757,spearman_ADM_FEDM
6,0.6078394225,spearman_ADM_FEDM
6,0.5339065534,spearman_ADM_FEDM
6,0.5719648676,spearman_ADM_FEDM
6,0.5915016664,spearman_ADM_FEDM
6,0.6527918603,spearman_ADM_FEDM
6,0.6084903337,spearman_ADM_FEDM
6,0.635496993,spearman_ADM_FEDM
6,0.5955653935,spearman_ADM_FEDM
6,0.6414614103,spearman_ADM_FEDM
6,0.6283130284,spearman_ADM_FEDM
6,0.6236032168,spearman_ADM_FEDM
6,0.589675561,spearman_ADM_FEDM
8,0.573325674,spearman_ADM_FEDM
8,0.6369839915,spearman_ADM_FEDM
8,0.5438393154,spearman_ADM_FEDM
8,0.6719931391,spearman_ADM_FEDM
8,0.5206474896,spearman_ADM_FEDM
8,0.7258066229,spearman_ADM_FEDM
8,0.6151895561,spearman_ADM_FEDM
8,0.6789438432,spearman_ADM_FEDM
8,0.6080183474,spearman_ADM_FEDM
8,0.5907048286,spearman_ADM_FEDM
8,0.5851240177,spearman_ADM_FEDM
8,0.4916321889,spearman_ADM_FEDM
8,0.5762153653,spearman_ADM_FEDM
8,0.6299543549,spearman_ADM_FEDM
8,0.5721578574,spearman_ADM_FEDM
10,0.5779146558,spearman_ADM_FEDM
10,0.6957162908,spearman_ADM_FEDM
10,0.6493082944,spearman_ADM_FEDM
10,0.6709802989,spearman_ADM_FEDM
10,0.6483121584,spearman_ADM_FEDM
10,0.6914446125,spearman_ADM_FEDM
10,0.7343116663,spearman_ADM_FEDM
10,0.6679582784,spearman_ADM_FEDM
10,0.6674854634,spearman_ADM_FEDM
10,0.6367454549,spearman_ADM_FEDM
10,0.6976822422,spearman_ADM_FEDM
10,0.6394985949,spearman_ADM_FEDM
10,0.6208118065,spearman_ADM_FEDM
10,0.6108218486,spearman_ADM_FEDM
10,0.6287963469,spearman_ADM_FEDM
12,0.6866788828,spearman_ADM_FEDM
12,0.6133615556,spearman_ADM_FEDM
12,0.6392492264,spearman_ADM_FEDM
12,0.5675486865,spearman_ADM_FEDM
12,0.6233689162,spearman_ADM_FEDM
12,0.7117256532,spearman_ADM_FEDM
12,0.719767707,spearman_ADM_FEDM
12,0.5596851134,spearman_ADM_FEDM
12,0.5716370209,spearman_ADM_FEDM
12,0.6711614907,spearman_ADM_FEDM
12,0.5846626002,spearman_ADM_FEDM
12,0.6682942378,spearman_ADM_FEDM
12,0.6153173366,spearman_ADM_FEDM
12,0.5785005866,spearman_ADM_FEDM
12,0.6288295506,spearman_ADM_FEDM
14,0.7073584853,spearman_ADM_FEDM
14,0.7306574903,spearman_ADM_FEDM
14,0.6528194617,spearman_ADM_FEDM
14,0.7137428612,spearman_ADM_FEDM
14,0.6737251061,spearman_ADM_FEDM
14,0.5656051583,spearman_ADM_FEDM
14,0.5904778897,spearman_ADM_FEDM
14,0.6992556613,spearman_ADM_FEDM
14,0.6635069331,spearman_ADM_FEDM
14,0.6848737377,spearman_ADM_FEDM
14,0.574477291,spearman_ADM_FEDM
14,0.5569564503,spearman_ADM_FEDM
14,0.6720494069,spearman_ADM_FEDM
14,0.7235044653,spearman_ADM_FEDM
14,0.6019009584,spearman_ADM_FEDM
16,0.6496681596,spearman_ADM_FEDM
16,0.5091371211,spearman_ADM_FEDM
16,0.6552021403,spearman_ADM_FEDM
16,0.6600138208,spearman_ADM_FEDM
16,0.6938265172,spearman_ADM_FEDM
16,0.7090345318,spearman_ADM_FEDM
16,0.6681135906,spearman_ADM_FEDM
16,0.6244765891,spearman_ADM_FEDM
16,0.6438531921,spearman_ADM_FEDM
16,0.6008432006,spearman_ADM_FEDM
16,0.680257746,spearman_ADM_FEDM
16,0.6514897459,spearman_ADM_FEDM
16,0.5716276678,spearman_ADM_FEDM
16,0.6838017918,spearman_ADM_FEDM
16,0.6685201264,spearman_ADM_FEDM
18,0.6817647096,spearman_ADM_FEDM
18,0.7197354029,spearman_ADM_FEDM
18,0.67196763,spearman_ADM_FEDM
18,0.6912950752,spearman_ADM_FEDM
18,0.6423216694,spearman_ADM_FEDM
18,0.6441108463,spearman_ADM_FEDM
18,0.6218879113,spearman_ADM_FEDM
18,0.597468187,spearman_ADM_FEDM
18,0.7299751908,spearman_ADM_FEDM
18,0.7151372242,spearman_ADM_FEDM
18,0.5494269635,spearman_ADM_FEDM
18,0.6975817353,spearman_ADM_FEDM
18,0.6516127012,spearman_ADM_FEDM
18,0.6965464378,spearman_ADM_FEDM
18,0.6287441223,spearman_ADM_FEDM
20,0.7365464927,spearman_ADM_FEDM
20,0.7629055698,spearman_ADM_FEDM
20,0.7846523845,spearman_ADM_FEDM
20,0.7592528065,spearman_ADM_FEDM
20,0.7389903211,spearman_ADM_FEDM
20,0.7778993464,spearman_ADM_FEDM
20,0.7452708884,spearman_ADM_FEDM
20,0.7214011489,spearman_ADM_FEDM
20,0.7405287262,spearman_ADM_FEDM
20,0.7435164465,spearman_ADM_FEDM
20,0.7659998826,spearman_ADM_FEDM
20,0.7670910941,spearman_ADM_FEDM
20,0.7981893738,spearman_ADM_FEDM
20,0.794168703,spearman_ADM_FEDM
20,0.6747203899,spearman_ADM_FEDM
22,0.772994734,spearman_ADM_FEDM
22,0.8378410631,spearman_ADM_FEDM
22,0.7176325572,spearman_ADM_FEDM
22,0.7339905182,spearman_ADM_FEDM
22,0.7590972428,spearman_ADM_FEDM
22,0.7172707319,spearman_ADM_FEDM
22,0.7577670989,spearman_ADM_FEDM
22,0.7407727672,spearman_ADM_FEDM
22,0.7712392837,spearman_ADM_FEDM
22,0.7736616492,spearman_ADM_FEDM
22,0.7467935663,spearman_ADM_FEDM
22,0.7505167301,spearman_ADM_FEDM
22,0.7567320429,spearman_ADM_FEDM
22,0.7257573399,spearman_ADM_FEDM
22,0.7638014601,spearman_ADM_FEDM
24,0.7403276858,spearman_ADM_FEDM
24,0.790514762,spearman_ADM_FEDM
24,0.7675547143,spearman_ADM_FEDM
24,0.7170592546,spearman_ADM_FEDM
24,0.7697104751,spearman_ADM_FEDM
24,0.8000382957,spearman_ADM_FEDM
24,0.7802193906,spearman_ADM_FEDM
24,0.7309285868,spearman_ADM_FEDM
24,0.7585556339,spearman_ADM_FEDM
24,0.7059521195,spearman_ADM_FEDM
24,0.7986052414,spearman_ADM_FEDM
24,0.7723461891,spearman_ADM_FEDM
24,0.7972155273,spearman_ADM_FEDM
24,0.7610295191,spearman_ADM_FEDM
24,0.7551579339,spearman_ADM_FEDM
26,0.7889298272,spearman_ADM_FEDM
26,0.7475216074,spearman_ADM_FEDM
26,0.7560814674,spearman_ADM_FEDM
26,0.7447661209,spearman_ADM_FEDM
26,0.7710594084,spearman_ADM_FEDM
26,0.7533493461,spearman_ADM_FEDM
26,0.7360403478,spearman_ADM_FEDM
26,0.7627417885,spearman_ADM_FEDM
26,0.7155006974,spearman_ADM_FEDM
26,0.7817070459,spearman_ADM_FEDM
26,0.7508728741,spearman_ADM_FEDM
26,0.7819163219,spearman_ADM_FEDM
26,0.7485088518,spearman_ADM_FEDM
26,0.7509425263,spearman_ADM_FEDM
26,0.8273975205,spearman_ADM_FEDM
28,0.7696597106,spearman_ADM_FEDM
28,0.8200242167,spearman_ADM_FEDM
28,0.7788026877,spearman_ADM_FEDM
